year,month,district_Name,mandal_Name,panchayat_Name,gplgdcode,total_No_of_Application_Received,no_of_Application_Under_Process_At_GP,no_of_Application_Under_Process_AT_DTCP,no_of_Application_Approve_with_in_BSLA,no_of_Application_Approve_Beyond_BSLA,no_of_Application_Proceeding_Upload_with_in_SLA,no_of_Application_Proceeding_Upload_Beyond_SLA,no_of_Application_Reject_With_in_BSLA,no_of_Application_Reject_Beyond_BSLA,total_Fee,harithaNidhi,totalFeesWithHarithaNidhi
2024,November,Rajanna Sircilla,Yella Reddi Peta,Yellareddypet,202119,4,0,0,4,0,0,0,0,0,14905.6,0,0
2024,November,Rangareddy,Abdullapurmet,Abdullapur,210058,20,1,0,13,0,0,0,1,5,49020.4,0,0
2024,November,Rangareddy,Abdullapurmet,Anajpur,210059,1,0,0,0,0,0,1,0,0,11345,0,0
2024,November,Rangareddy,Abdullapurmet,Bandaraviryal,210062,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Rangareddy,Abdullapurmet,Batasingaram,210063,9,2,0,1,0,0,5,1,0,12847.3,0,0
2024,November,Rangareddy,Abdullapurmet,Gandicheruvu,210066,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Rangareddy,Abdullapurmet,Inamguda,277678,3,1,0,2,0,0,0,0,0,17618.8,0,0
2024,November,Rangareddy,Abdullapurmet,Kawadipally,210070,4,0,0,4,0,0,0,0,0,42439.6,0,0
2024,November,Rangareddy,Abdullapurmet,Laskerguda,210073,2,1,0,1,0,0,0,0,0,0,0,0
2024,November,Rangareddy,Amangal,Chintalpally,281655,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Rangareddy,Amangal,Meddigadda Thanda,204834,2,1,0,1,0,0,0,0,0,1336.8,0,0
2024,November,Rangareddy,Chevella,Devuniyerravally,209945,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Rangareddy,Chevella,Ibrahimpally,209948,1,0,0,1,0,0,0,0,0,26500,0,0
2024,November,Rangareddy,Chevella,Kandawada,209950,3,0,0,3,0,0,0,0,0,72828.3,0,0
2024,November,Rangareddy,Chevella,Kowkuntla,209952,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Rangareddy,Chevella,Nyalata,209957,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Rangareddy,Choudargudem Jilled ,Chowderguda,288939,3,0,0,3,0,0,0,0,0,11755.7,0,0
2024,November,Rangareddy,Choudargudem Jilled ,Pedda Yelkicherla,205427,1,0,0,1,0,0,0,0,0,2320,0,0
2024,November,Rangareddy,Farooqnagar,Annaram,205118,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Rangareddy,Farooqnagar,Bheemaram,205120,2,0,0,2,0,0,0,0,0,3183.7,0,0
2024,November,Rangareddy,Farooqnagar,Buchiguda,205121,1,0,0,1,0,0,0,0,0,3620,0,0
2024,November,Rangareddy,Farooqnagar,Burgul,205122,1,0,0,1,0,0,0,0,0,2110,0,0
2024,November,Rangareddy,Farooqnagar,Chinchod,205124,1,0,1,0,0,0,0,0,0,0,0,0
2024,November,Rangareddy,Farooqnagar,Chowlapally,205126,1,0,0,1,0,0,0,0,0,7356.3,0,0
2024,November,Rangareddy,Farooqnagar,Dooskal,205128,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Rangareddy,Farooqnagar,Hajipalle,205131,19,1,0,16,1,0,0,1,0,355907.8,0,0
2024,November,Rangareddy,Farooqnagar,Kasireddyguda,281690,1,0,0,0,1,0,0,0,0,4000,0,0
2024,November,Rangareddy,Farooqnagar,Kishan Nagar,205135,2,0,0,2,0,0,0,0,0,2783,0,0
2024,November,Rangareddy,Farooqnagar,Mogalagidda,205139,3,0,0,3,0,0,0,0,0,8592,0,0
2024,November,Rangareddy,Farooqnagar,Rasamallaguda,281698,1,0,0,1,0,0,0,0,0,2200.1,0,0
2024,November,Rangareddy,Ibrahimpatam,Cherlapatelguda,210087,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Rangareddy,Ibrahimpatam,Dandumailaram,210088,2,0,0,2,0,0,0,0,0,0,0,0
2024,November,Rangareddy,Ibrahimpatam,Polkampally,210098,2,0,0,0,0,0,0,2,0,0,0,0
2024,November,Rangareddy,Ibrahimpatam,Thurkaguda,210103,1,0,0,1,0,0,0,0,0,2061,0,0
2024,November,Rangareddy,Ibrahimpatam,Uppariguda,210105,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Rangareddy,Ibrahimpatam,Yeliminedu,210106,3,1,0,2,0,0,0,0,0,4750.6,0,0
2024,November,Rangareddy,Kadthal ,Anmaspally,281662,2,0,2,0,0,0,0,0,0,0,0,0
2024,November,Rangareddy,Kadthal ,Kadthal,204829,4,0,0,2,0,0,2,0,0,93944.9,0,0
2024,November,Rangareddy,Kadthal ,Salarpur,205903,1,0,0,1,0,0,0,0,0,1407.2,0,0
2024,November,Rangareddy,Kandukur,Bachupally,210109,9,0,0,0,0,0,0,9,0,0,0,0
2024,November,Rangareddy,Kandukur,Gummadavelly,210115,1,0,0,1,0,0,0,0,0,2455,0,0
2024,November,Rangareddy,Kandukur,Jaithwaram Khalsa,210116,1,0,0,0,0,0,1,0,0,2074.1,0,0
2024,November,Rangareddy,Kandukur,Kandukur,210117,2,1,0,1,0,0,0,0,0,2000,0,0
2024,November,Rangareddy,Kandukur,Kolanguda,277740,1,0,0,1,0,0,0,0,0,1137.9,0,0
2024,November,Rangareddy,Kandukur,Kothaguda,210118,2,2,0,0,0,0,0,0,0,0,0,0
2024,November,Rangareddy,Kandukur,Nednoor,210125,5,0,0,5,0,0,0,0,0,4160.3,0,0
2024,November,Rangareddy,Kandukur,Thimmapur,210129,45,7,0,37,0,0,0,1,0,736715.2,0,0
2024,November,Rangareddy,Keshampeta,Eklaskhampeta,205320,1,0,0,0,0,0,1,0,0,4330,0,0
2024,November,Rangareddy,Keshampeta,Keshampet,205323,3,0,0,3,0,0,0,0,0,3642.2,0,0
2024,November,Rangareddy,Keshampeta,Kothapeta,205325,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Rangareddy,Kondurg,Chinnayelkicherla,205414,4,0,0,4,0,0,0,0,0,6116.4,0,0
2024,November,Rangareddy,Kondurg,Kondurg,205422,3,1,1,1,0,0,0,0,0,5628.3,0,0
2024,November,Rangareddy,Kondurg,Mahadevpoor,205423,6,3,0,1,0,0,0,2,0,3573.5,0,0
2024,November,Rangareddy,Kondurg,Parvathpur,205426,1,0,0,1,0,0,0,0,0,3160,0,0
2024,November,Rangareddy,Kondurg,Pulusu Mamidi,288943,3,2,0,1,0,0,0,0,0,4922,0,0
2024,November,Rangareddy,Kothur,Inmulnarva,205493,2,1,0,1,0,0,0,0,0,5225.8,0,0
2024,November,Rangareddy,Kothur,Penjerla,205501,2,2,0,0,0,0,0,0,0,0,0,0
2024,November,Rangareddy,Madgul,Aurpalle,205551,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Rangareddy,Madgul,Irwin,205555,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Rangareddy,Madgul,Madgul,205559,1,0,0,1,0,0,0,0,0,3966,0,0
2024,November,Rangareddy,Maheswaram,Akhanpally,210171,2,0,0,2,0,0,0,0,0,9535.4,0,0
2024,November,Rangareddy,Maheswaram,Ameerpet,210172,5,3,0,2,0,0,0,0,0,6218,0,0
2024,November,Rangareddy,Maheswaram,Gangaram,277772,2,0,0,0,0,0,2,0,0,9917.6,0,0
2024,November,Rangareddy,Maheswaram,Ghatpalle,210174,2,1,0,0,0,0,1,0,0,11194.4,0,0
2024,November,Rangareddy,Maheswaram,Gollur,210175,2,0,0,2,0,0,0,0,0,15142.8,0,0
2024,November,Rangareddy,Maheswaram,Kalvakole,210177,3,0,0,0,0,0,3,0,0,4289,0,0
2024,November,Rangareddy,Maheswaram,Kollapadkal,210178,1,0,0,1,0,0,0,0,0,3678.5,0,0
2024,November,Rangareddy,Maheswaram,Maheshwaram,210179,5,3,0,1,1,0,0,0,0,31528.6,0,0
2024,November,Rangareddy,Maheswaram,Mansanpally,210182,3,0,0,1,0,0,1,1,0,21005.8,0,0
2024,November,Rangareddy,Maheswaram,Nagaram,210183,3,0,0,1,0,0,2,0,0,19287.4,0,0
2024,November,Rangareddy,Maheswaram,Nandupally,277766,3,0,0,3,0,0,0,0,0,49684.5,0,0
2024,November,Rangareddy,Maheswaram,Sirigiripur,210189,7,0,0,7,0,0,0,0,0,12877.6,0,0
2024,November,Rangareddy,Maheswaram,Tummaloor,210193,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Rangareddy,Maheswaram,Uppugadda Thanda,277775,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Rangareddy,Manchal,Agapally,210194,1,0,0,0,0,0,1,0,0,2759.6,0,0
2024,November,Rangareddy,Manchal,Bandalemoor,210196,1,0,0,1,0,0,0,0,0,3346.2,0,0
2024,November,Rangareddy,Manchal,Chittapur,210200,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Rangareddy,Manchal,Nomula,210207,2,0,0,1,0,0,0,1,0,141829.6,0,0
2024,November,Rangareddy,Manchal,Sathi Thanda,277794,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Rangareddy,Manchal,Thallapalliguda,210209,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Rangareddy,Moinabad,Chandanagar,210252,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Rangareddy,Moinabad,Chilkur,210253,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Rangareddy,Moinabad,Himayathnagar,210255,4,4,0,0,0,0,0,0,0,0,0,0
2024,November,Rangareddy,Nandigama ,Chegur,205490,10,0,0,10,0,0,0,0,0,24650.8,0,0
2024,November,Rangareddy,Nandigama ,Nandigama,205499,1,0,0,0,1,0,0,0,0,0,0,0
2024,November,Rangareddy,Shabad,Etlayerravally,210423,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Rangareddy,Shabad,Hythabad,210424,3,0,0,2,0,0,0,1,0,58860.4,0,0
2024,November,Rangareddy,Shabad,Kakloor,210425,6,2,0,2,0,0,0,2,0,5636,0,0
2024,November,Rangareddy,Shabad,Keshavaguda,278307,1,0,0,1,0,0,0,0,0,5500,0,0
2024,November,Rangareddy,Shabad,Machanpally,210429,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Rangareddy,Shabad,Nagarikunta,210435,1,0,0,1,0,0,0,0,0,6668.8,0,0
2024,November,Rangareddy,Shabad,Rudraram,210438,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Rangareddy,Shabad,Thimmareddyguda,210444,2,1,0,1,0,0,0,0,0,9529,0,0
2024,November,Rangareddy,Shamshabad,Kacharam,210474,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Rangareddy,Shamshabad,Peddatupra,210486,5,2,0,3,0,0,0,0,0,22424.2,0,0
2024,November,Rangareddy,Shamshabad,Shankarapur,210490,4,0,0,4,0,0,0,0,0,40669,0,0
2024,November,Rangareddy,Shankarpalle,Gopolaram,277805,2,0,0,2,0,0,0,0,0,8311.6,0,0
2024,November,Rangareddy,Shankarpalle,Janwada,210500,4,0,0,4,0,0,0,0,0,55110.8,0,0
2024,November,Rangareddy,Shankarpalle,Kondakal,210501,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Rangareddy,Shankarpalle,Mokilla Thanda,277807,2,0,0,2,0,0,0,0,0,10082.4,0,0
2024,November,Rangareddy,Shankarpalle,Seriguda,277808,2,1,0,1,0,0,0,0,0,21813.7,0,0
2024,November,Rangareddy,Shankarpalle,Yelwarthy,210516,2,2,0,0,0,0,0,0,0,0,0,0
2024,November,Rangareddy,Shankarpalle,Yervaguda,210517,1,0,0,1,0,0,0,0,0,6902,0,0
2024,November,Rangareddy,Talakondapalle,Balsulapally Thanda,281745,1,0,0,1,0,0,0,0,0,3038,0,0
2024,November,Rangareddy,Talakondapalle,Gattu Ippalapalle,205895,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Rangareddy,Talakondapalle,Haryanaik Thanda,281737,1,0,0,1,0,0,0,0,0,11003.3,0,0
2024,November,Rangareddy,Talakondapalle,Khanapur,205898,1,0,0,1,0,0,0,0,0,5200,0,0
2024,November,Rangareddy,Talakondapalle,Medakpalle,205900,1,0,0,1,0,0,0,0,0,8949,0,0
2024,November,Rangareddy,Talakondapalle,Pathakota Thanda,281738,1,0,0,1,0,0,0,0,0,3486,0,0
2024,November,Rangareddy,Talakondapalle,Talakondapalle,205904,1,0,0,1,0,0,0,0,0,18012,0,0
2024,November,Rangareddy,Talakondapalle,Veljala,205905,3,1,0,0,0,0,2,0,0,2842,0,0
2024,November,Rangareddy,Yacharam,Yacharam,210583,1,0,0,1,0,0,0,0,0,1248.5,0,0
2024,November,Sangareddy,Ameenpur ,Wadakpalle,206735,4,1,0,3,0,0,0,0,0,8124,0,0
2024,November,Sangareddy,Andole,Aksanpalle,206099,1,0,0,0,0,0,1,0,0,1069.2,0,0
2024,November,Sangareddy,Andole,Dakoor,206104,1,0,0,1,0,0,0,0,0,2231.6,0,0
2024,November,Sangareddy,Andole,Kodekal,206108,1,0,0,1,0,0,0,0,0,1783.9,0,0
2024,November,Sangareddy,Andole,Masanpalle,206109,1,0,0,1,0,0,0,0,0,1593.4,0,0
2024,November,Sangareddy,Andole,Sangupet,206118,1,0,0,1,0,0,0,0,0,1853.9,0,0
2024,November,Sangareddy,Gummadidala ,Annaram,206326,29,2,0,27,0,0,0,0,0,77549.7,0,0
2024,November,Sangareddy,Gummadidala ,Bonthapalle,206329,5,5,0,0,0,0,0,0,0,0,0,0
2024,November,Sangareddy,Gummadidala ,Domadugu,206331,4,1,0,2,0,0,0,1,0,7624.2,0,0
2024,November,Sangareddy,Gummadidala ,Gummadidala,206333,16,3,0,12,0,0,0,1,0,89569.4,0,0
2024,November,Sangareddy,Gummadidala ,Nallavalli,206342,2,0,0,2,0,0,0,0,0,3967.6,0,0
2024,November,Sangareddy,Gummadidala ,Veerannagudem,277886,5,2,0,3,0,0,0,0,0,18336.9,0,0
2024,November,Sangareddy,Hathnoora,Brahmanguda,278458,2,1,0,1,0,0,0,0,0,836.1,0,0
2024,November,Sangareddy,Hathnoora,Chintalcheru,206258,1,0,0,0,0,0,1,0,0,4534.8,0,0
2024,November,Sangareddy,Hathnoora,Devulapally,278452,1,0,0,1,0,0,0,0,0,2168.9,0,0
2024,November,Sangareddy,Hathnoora,Doultabad,206259,3,2,0,1,0,0,0,0,0,11881.9,0,0
2024,November,Sangareddy,Hathnoora,Koniyal,206264,1,0,0,0,0,0,1,0,0,2860.5,0,0
2024,November,Sangareddy,Hathnoora,Madhura,278456,1,0,0,1,0,0,0,0,0,1480,0,0
2024,November,Sangareddy,Hathnoora,Mangapur,278451,2,0,0,0,0,0,2,0,0,10611.8,0,0
2024,November,Sangareddy,Hathnoora,Nawabpet,243923,2,0,0,1,0,0,1,0,0,11410.2,0,0
2024,November,Sangareddy,Hathnoora,Reddikhanapur,206270,1,0,0,0,0,0,1,0,0,5066,0,0
2024,November,Sangareddy,Hathnoora,Royyapally,278454,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Sangareddy,Hathnoora,Sirpura,206273,2,0,0,0,0,0,2,0,0,7615.5,0,0
2024,November,Sangareddy,Hathnoora,Turkal Khanapur,206274,1,0,0,1,0,0,0,0,0,11006.1,0,0
2024,November,Sangareddy,Jharasangam,Devarampalle,206306,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Sangareddy,Jharasangam,Edulapalle,206308,2,0,0,2,0,0,0,0,0,14457.6,0,0
2024,November,Sangareddy,Jharasangam,Kuppanagar,206317,1,0,0,1,0,0,0,0,0,4182,0,0
2024,November,Sangareddy,Jinnaram,Jangampet,277881,2,1,0,1,0,0,0,0,0,12991,0,0
2024,November,Sangareddy,Jinnaram,Khazipalle,206336,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Sangareddy,Jinnaram,Mangampet,206341,2,2,0,0,0,0,0,0,0,0,0,0
2024,November,Sangareddy,Jinnaram,Ootla,206344,2,2,0,0,0,0,0,0,0,0,0,0
2024,November,Sangareddy,Kalher,Kalvonikunta Thanda,278758,1,0,0,1,0,0,0,0,0,2789.6,0,0
2024,November,Sangareddy,Kalher,Mahdevpally,257927,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Sangareddy,Kalher,Masanpalle,206355,2,1,0,1,0,0,0,0,0,3452.2,0,0
2024,November,Sangareddy,Kalher,Raparthy,206361,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Sangareddy,Kandi ,Cheriyal,206857,7,0,0,2,0,0,5,0,0,11404.2,0,0
2024,November,Sangareddy,Kandi ,Indrakaran,206864,6,0,0,4,0,0,2,0,0,57704.2,0,0
2024,November,Sangareddy,Kandi ,Julkal,206867,2,0,0,2,0,0,0,0,0,0,0,0
2024,November,Sangareddy,Kandi ,Kandi,206870,4,2,0,2,0,0,0,0,0,13950.2,0,0
2024,November,Sangareddy,Kandi ,Kasipur,206871,6,1,0,4,0,0,0,1,0,10327,0,0
2024,November,Sangareddy,Kandi ,Koulampet,206873,1,0,0,1,0,0,0,0,0,6186.6,0,0
2024,November,Sangareddy,Kandi ,Thunikila Thanda,277860,1,0,0,1,0,0,0,0,0,5248.6,0,0
2024,November,Sangareddy,Kandi ,Yeddumailaram,206861,6,0,0,3,0,0,1,2,0,7856.5,0,0
2024,November,Sangareddy,Kangti,Kangti,206375,3,0,0,2,0,0,0,1,0,0,0,0
2024,November,Sangareddy,Kohir,Bilalpoor,206386,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Sangareddy,Kohir,Kavelli,206391,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Sangareddy,Kohir,Kohir,206393,3,0,0,2,0,0,1,0,0,12248.2,0,0
2024,November,Sangareddy,Kondapur,Aliabad,206423,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Sangareddy,Kondapur,Girmapur,206428,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Sangareddy,Kondapur,Kondapur,206433,1,0,0,1,0,0,0,0,0,4194.8,0,0
2024,November,Sangareddy,Kondapur,Malkapur,206435,24,7,0,17,0,0,0,0,0,55004.4,0,0
2024,November,Sangareddy,Kondapur,Mallepalle,206436,1,0,1,0,0,0,0,0,0,0,0,0
2024,November,Sangareddy,Kondapur,Mohammadapur,206439,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Sangareddy,Kondapur,Togurpalle,206443,7,3,0,4,0,0,0,0,0,12317.4,0,0
2024,November,Sangareddy,Munpalle,Budhera,206582,2,0,0,1,0,0,1,0,0,32550.7,0,0
2024,November,Sangareddy,Munpalle,Kamkole,206586,2,0,1,1,0,0,0,0,0,7872.6,0,0
2024,November,Sangareddy,Nagalgidda ,Nagalagidda,206495,1,0,0,1,0,0,0,0,0,4551.3,0,0
2024,November,Sangareddy,Narayankhed,Bhanapur,278817,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Sangareddy,Narayankhed,Hanmanthraopet,206628,1,0,0,1,0,0,0,0,0,2816.3,0,0
2024,November,Sangareddy,Narayankhed,Hungarga - K,206629,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Sangareddy,Narayankhed,Madwar Thanda,278804,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Sangareddy,Narayankhed,Nizampet,206636,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Sangareddy,Narayankhed,Panchagaon,206638,1,0,0,0,0,0,1,0,0,3777.5,0,0
2024,November,Sangareddy,Nyalkal,Atnur,206664,1,0,0,1,0,0,0,0,0,2000,0,0
2024,November,Sangareddy,Nyalkal,Ganjetti,206671,1,0,0,1,0,0,0,0,0,2728,0,0
2024,November,Sangareddy,Nyalkal,Khaleelpur,206677,1,0,0,1,0,0,0,0,0,7014,0,0
2024,November,Sangareddy,Nyalkal,Malgi,206678,8,0,0,2,0,0,6,0,0,11260,0,0
2024,November,Sangareddy,Nyalkal,Nyalkal,206686,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Sangareddy,Nyalkal,Ratnapur,206689,1,0,0,1,0,0,0,0,0,831.7,0,0
2024,November,Sangareddy,Patancheru,Bachugudem,277870,12,0,0,12,0,0,0,0,0,29538.1,0,0
2024,November,Sangareddy,Patancheru,Bhanur,206716,19,3,0,15,1,0,0,0,0,118727.4,0,0
2024,November,Sangareddy,Patancheru,Chinnakanjerla,206717,6,2,0,2,1,0,0,1,0,8949.4,0,0
2024,November,Sangareddy,Patancheru,Chitkul,206718,12,0,0,10,0,0,0,2,0,27874.9,0,0
2024,November,Sangareddy,Patancheru,Indresham,206721,68,19,0,48,1,0,0,0,0,293915.4,0,0
2024,November,Sangareddy,Patancheru,Isnapur,206723,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Sangareddy,Patancheru,Kyasaram,206726,3,2,0,0,0,0,1,0,0,4613.6,0,0
2024,November,Sangareddy,Patancheru,Lakdaram,206727,4,0,0,3,1,0,0,0,0,4555.4,0,0
2024,November,Sangareddy,Patancheru,Nandigaon,206729,16,6,0,6,2,0,0,2,0,33928.3,0,0
2024,November,Sangareddy,Patancheru,Pashamylaram,206730,2,0,0,1,0,0,0,1,0,0,0,0
2024,November,Sangareddy,Patancheru,Peddakanjerla,206731,3,1,0,2,0,0,0,0,0,12673.6,0,0
2024,November,Sangareddy,Patancheru,Rudraram,206733,7,6,0,1,0,0,0,0,0,10938,0,0
2024,November,Sangareddy,Pulkal,Badrigudem,279016,1,0,0,1,0,0,0,0,0,2502.3,0,0
2024,November,Sangareddy,Pulkal,Choutkur,206739,1,0,0,0,1,0,0,0,0,1807.5,0,0
2024,November,Sangareddy,Pulkal,Posanipally,277915,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Sangareddy,Pulkal,Singoor,206752,1,0,0,0,0,0,1,0,0,1953.1,0,0
2024,November,Sangareddy,Raikode,A.Nagar (Pattihasnabad),206759,1,0,0,0,0,0,1,0,0,11270,0,0
2024,November,Sangareddy,Raikode,Kushnoor,206768,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Sangareddy,Sadashivpet,Arur,206831,3,1,0,2,0,0,0,0,0,7739.4,0,0
2024,November,Sangareddy,Sadashivpet,Atmakur,206832,2,0,0,2,0,0,0,0,0,6334.4,0,0
2024,November,Sangareddy,Sadashivpet,Ishrathabad,277867,1,0,0,1,0,0,0,0,0,2512.8,0,0
2024,November,Sangareddy,Sadashivpet,Kolkur,206838,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Sangareddy,Sadashivpet,Peddapur,206846,1,0,0,0,0,0,1,0,0,2627,0,0
2024,November,Sangareddy,Sadashivpet,Veltur,206852,1,0,0,0,0,0,0,0,1,0,0,0
2024,November,Sangareddy,Sadashivpet,Yellaram,206854,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Sangareddy,Sangareddy,Fasalwadi,206863,4,3,0,1,0,0,0,0,0,2650,0,0
2024,November,Sangareddy,Sangareddy,Hanuman Nagar,277856,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Sangareddy,Sangareddy,Kothlapur,206872,6,0,0,3,0,0,1,0,2,14953,0,0
2024,November,Sangareddy,Sangareddy,Kulabgoor,206874,10,2,0,6,0,0,1,1,0,26300.2,0,0
2024,November,Sangareddy,Sangareddy,Tadlapally,206879,1,0,0,0,0,0,1,0,0,1836.1,0,0
2024,November,Sangareddy,Sirgapur ,Kishan Nayak Thanda,278710,1,0,0,1,0,0,0,0,0,6924.4,0,0
2024,November,Sangareddy,Sirgapur ,Sirgapoor,206362,16,10,0,1,4,0,0,1,0,6674.9,0,0
2024,November,Sangareddy,Vatpally ,Gorrekal,206085,4,0,0,3,1,0,0,0,0,32961.7,0,0
2024,November,Sangareddy,Zahirabad,Buchnelli,207062,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Sangareddy,Zahirabad,Didgi,207066,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Sangareddy,Zahirabad,Raipally Pd,243916,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Siddipet,Akkannapeta ,Gouravelli,201224,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Siddipet,Akkannapeta ,Gubbadi,289460,3,0,0,2,0,0,1,0,0,1036.6,0,0
2024,November,Siddipet,Akkannapeta ,Janagan,201227,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Siddipet,Akkannapeta ,Kundanivanipalli,201231,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Siddipet,Akkannapeta ,Ramavaram,201244,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Siddipet,Bejjanki,Bejjanki,200932,8,3,2,1,2,0,0,0,0,22166,0,0
2024,November,Siddipet,Bejjanki,Bejjanki Crossing,280831,2,0,0,1,1,0,0,0,0,18276.8,0,0
2024,November,Siddipet,Bejjanki,Dacharam,200936,1,0,0,1,0,0,0,0,0,7816.1,0,0
2024,November,Siddipet,Bejjanki,Gagillapur,200938,1,0,1,0,0,0,0,0,0,0,0,0
2024,November,Siddipet,Bejjanki,Gudem,200941,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Siddipet,Bejjanki,Kallepally,200947,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Siddipet,Bejjanki,Regulapalli,200956,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Siddipet,Bejjanki,Thotapalli,200957,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Siddipet,Cheriyal,Akunoor,213340,2,0,0,0,0,0,2,0,0,8287,0,0
2024,November,Siddipet,Cheriyal,Kadavergu,213349,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Siddipet,Cheriyal,Nagapuri,213354,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Siddipet,Cheriyal,Pothireddipalle,213357,6,1,0,5,0,0,0,0,0,0,0,0
2024,November,Siddipet,Cheriyal,Veerannapeta,213363,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Siddipet,Chinna Kodur,Chowdaram,206155,1,0,0,0,0,0,1,0,0,1766.5,0,0
2024,November,Siddipet,Chinna Kodur,Gangapur,206156,4,0,0,4,0,0,0,0,0,0,0,0
2024,November,Siddipet,Chinna Kodur,Mallaram,278932,3,0,0,2,0,0,0,1,0,5033.9,0,0
2024,November,Siddipet,Chinna Kodur,Ramuni Patla,206173,1,0,0,1,0,0,0,0,0,2816.1,0,0
2024,November,Siddipet,Doultabad,Ahmednagar,257914,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Siddipet,Doultabad,Gajulapally,243414,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Siddipet,Doultabad,Indupriyal,206184,1,0,0,1,0,0,0,0,0,1237.8,0,0
2024,November,Siddipet,Doultabad,Machanpalle,206188,1,0,0,0,0,0,0,1,0,0,0,0
2024,November,Siddipet,Dubbak,Appanpalle,206202,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Siddipet,Dubbak,Arepalle,206203,1,0,0,1,0,0,0,0,0,5207.8,0,0
2024,November,Siddipet,Dubbak,Chittapur,206210,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Siddipet,Dubbak,Habshipur,206218,2,1,0,1,0,0,0,0,0,9110.5,0,0
2024,November,Siddipet,Dubbak,Peddagundavelly,206224,1,0,0,0,0,0,0,1,0,0,0,0
2024,November,Siddipet,Dubbak,Potharam,206225,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Siddipet,Dubbak,Raghottampalli,206227,1,0,0,0,0,0,0,1,0,0,0,0
2024,November,Siddipet,Dubbak,Rajakkapet,206228,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Siddipet,Dubbak,Venkatagiri Thanda,279119,1,1,0,0,0,0,0,0,0,0,0,0
